case_id,admissible,delta_A,delta_phi,anisotropy_injection,selector_margin_abs,transport_deviation,isotropy_drift,sign_flip_detected
CASE_00237,1,-0.05,-0.04,0.025,0.00409,1.875257731958763e-07,1.949557522123894e-05,0
CASE_00238,1,-0.04000000000000001,-0.032,0.03,0.0041,1.9175257731958763e-07,2.1345132743362834e-05,0
CASE_00239,1,-0.03,-0.024,0.034999999999999996,0.00411,1.9597938144329897e-07,2.319469026548673e-05,0
CASE_00240,1,-0.020000000000000004,-0.016,0.04000000000000001,0.0041199999999999995,2.0020618556701034e-07,2.504424778761062e-05,0
CASE_00241,1,-0.010000000000000009,-0.007999999999999993,0.045000000000000005,0.00413,2.0443298969072165e-07,2.6893805309734514e-05,0
CASE_00242,1,0.0,0.0,0.05,0.00414,2.0865979381443299e-07,2.8743362831858412e-05,0
CASE_00243,1,0.009999999999999995,0.007999999999999993,0.0,0.00415,2.1288659793814435e-07,3.0592920353982303e-05,0
CASE_00244,1,0.01999999999999999,0.016,0.005000000000000001,0.00416,2.1711340206185566e-07,3.24424778761062e-05,0
CASE_00245,1,0.03,0.024000000000000007,0.010000000000000002,0.00417,2.21340206185567e-07,3.4292035398230086e-05,0
CASE_00246,1,0.04000000000000001,0.032,0.015,0.00418,2.2556701030927836e-07,3.614159292035399e-05,0
CASE_00247,1,0.04999999999999999,0.039999999999999994,0.020000000000000004,0.00419,2.2979381443298968e-07,3.7991150442477875e-05,0
CASE_00248,1,0.06,0.048,0.025,0.0042,2.3402061855670101e-07,3.984070796460177e-05,0
CASE_00249,1,0.07,0.05600000000000001,0.03,0.00421,2.3824742268041238e-07,4.1690265486725664e-05,0
CASE_00250,1,0.07999999999999999,0.06400000000000002,0.034999999999999996,0.00422,2.424742268041237e-07,4.353982300884956e-05,0
CASE_00251,1,0.09,0.072,0.04000000000000001,0.00423,2.46701030927835e-07,4.538938053097345e-05,0
CASE_00252,1,0.1,0.08,0.045000000000000005,0.00424,2.509278350515464e-07,4.723893805309735e-05,0
CASE_00253,1,-0.1,-0.08,0.05,0.00425,2.5515463917525773e-07,4.9088495575221236e-05,0
CASE_00254,1,-0.09000000000000001,-0.07200000000000001,0.0,0.00426,2.5938144329896904e-07,5.093805309734514e-05,0
CASE_00255,1,-0.08,-0.064,0.005000000000000001,0.00427,2.636082474226804e-07,5.2787610619469025e-05,0
CASE_00256,1,-0.07,-0.056,0.010000000000000002,0.00428,2.678350515463918e-07,5.463716814159292e-05,0
CASE_00257,1,-0.060000000000000005,-0.048,0.015,0.00429,2.720618556701031e-07,5.648672566371682e-05,0
CASE_00258,1,-0.05,-0.04,0.020000000000000004,0.0043,2.7628865979381445e-07,5.83362831858407e-05,0
CASE_00259,1,-0.04000000000000001,-0.032,0.025,0.0043100000000000005,2.8051546391752576e-07,6.01858407079646e-05,0
CASE_00260,1,-0.03,-0.024,0.03,0.00432,2.8474226804123707e-07,6.20353982300885e-05,0
CASE_00261,1,-0.020000000000000004,-0.016,0.034999999999999996,0.0043300000000000005,2.889690721649485e-07,6.38849557522124e-05,0
CASE_00262,1,-0.010000000000000009,-0.007999999999999993,0.04000000000000001,0.00434,2.931958762886598e-07,6.573451327433629e-05,0
CASE_00263,1,0.0,0.0,0.045000000000000005,0.004350000000000001,2.974226804123711e-07,6.758407079646017e-05,0
CASE_00264,1,0.009999999999999995,0.007999999999999993,0.05,0.00436,3.016494845360825e-07,6.943362831858408e-05,0
CASE_00265,1,0.01999999999999999,0.016,0.0,0.00437,3.058762886597938e-07,7.128318584070798e-05,0
CASE_00266,1,0.03,0.024000000000000007,0.005000000000000001,0.00438,3.1010309278350516e-07,7.313274336283185e-05,0
CASE_00267,1,0.04000000000000001,0.032,0.010000000000000002,0.00439,3.143298969072165e-07,7.498230088495575e-05,0
CASE_00268,1,0.04999999999999999,0.039999999999999994,0.015,0.0044,3.1855670103092783e-07,7.683185840707965e-05,0
CASE_00269,1,0.06,0.048,0.020000000000000004,0.00441,3.2278350515463914e-07,7.868141592920354e-05,0
CASE_00270,1,0.07,0.05600000000000001,0.025,0.00442,3.270103092783505e-07,8.053097345132743e-05,0
CASE_00271,1,0.07999999999999999,0.06400000000000002,0.03,0.00443,3.3123711340206187e-07,8.238053097345133e-05,0
CASE_00272,1,0.09,0.072,0.034999999999999996,0.00444,3.354639175257732e-07,8.423008849557522e-05,0
CASE_00273,1,0.1,0.08,0.04000000000000001,0.00445,3.3969072164948455e-07,8.607964601769912e-05,0
CASE_00274,1,-0.1,-0.08,0.045000000000000005,0.00446,3.4391752577319586e-07,8.792920353982301e-05,0
CASE_00275,1,-0.09000000000000001,-0.07200000000000001,0.05,0.00447,3.481443298969072e-07,8.977876106194691e-05,0
CASE_00276,1,-0.08,-0.064,0.0,0.0044800000000000005,3.523711340206186e-07,9.16283185840708e-05,0
CASE_00277,1,-0.07,-0.056,0.005000000000000001,0.00449,3.565979381443299e-07,9.34778761061947e-05,0
CASE_00278,1,-0.060000000000000005,-0.048,0.010000000000000002,0.0045000000000000005,3.608247422680412e-07,9.532743362831859e-05,0
CASE_00279,1,-0.05,-0.04,0.015,0.00451,3.650515463917526e-07,9.717699115044247e-05,0
CASE_00280,1,-0.04000000000000001,-0.032,0.020000000000000004,0.004520000000000001,3.6927835051546394e-07,9.902654867256638e-05,0
CASE_00281,1,-0.03,-0.024,0.025,0.00453,3.7350515463917526e-07,0.00010087610619469028,0
CASE_00282,1,-0.020000000000000004,-0.016,0.03,0.004540000000000001,3.777319587628866e-07,0.00010272566371681416,0
CASE_00283,1,-0.010000000000000009,-0.007999999999999993,0.034999999999999996,0.004549999999999999,3.8195876288659793e-07,0.00010457522123893805,0
CASE_00284,1,0.0,0.0,0.04000000000000001,0.00456,3.8618556701030924e-07,0.00010642477876106195,0
CASE_00285,1,0.009999999999999995,0.007999999999999993,0.045000000000000005,0.004569999999999999,3.9041237113402066e-07,0.00010827433628318584,0
CASE_00286,1,0.01999999999999999,0.016,0.05,0.00458,3.9463917525773197e-07,0.00011012389380530974,0
CASE_00287,1,0.03,0.024000000000000007,0.0,0.0045899999999999995,3.988659793814433e-07,0.00011197345132743364,0
CASE_00288,1,0.04000000000000001,0.032,0.005000000000000001,0.0046,4.0309278350515465e-07,0.00011382300884955752,0
CASE_00289,1,0.04999999999999999,0.039999999999999994,0.010000000000000002,0.0046099999999999995,4.0731958762886596e-07,0.0001156725663716814,0
CASE_00290,1,0.06,0.048,0.015,0.00462,4.115463917525773e-07,0.00011752212389380531,0
CASE_00291,1,0.07,0.05600000000000001,0.020000000000000004,0.00463,4.157731958762887e-07,0.00011937168141592921,0
CASE_00292,1,0.07999999999999999,0.06400000000000002,0.025,0.00464,1e-08,0.0001212212389380531,0
CASE_00293,1,0.09,0.072,0.03,0.00465,1.422680412371134e-08,0.000123070796460177,0
CASE_00294,1,0.1,0.08,0.034999999999999996,0.00466,1.845360824742268e-08,0.0001249203539823009,0
CASE_00295,1,-0.1,-0.08,0.04000000000000001,0.00467,2.268041237113402e-08,0.0001267699115044248,0
CASE_00296,1,-0.09000000000000001,-0.07200000000000001,0.045000000000000005,0.00468,2.690721649484536e-08,0.00012861946902654867,0
CASE_00297,1,-0.08,-0.064,0.05,0.00469,3.11340206185567e-08,0.00013046902654867258,0
CASE_00298,1,-0.07,-0.056,0.0,0.0047,3.536082474226804e-08,0.00013231858407079645,0
CASE_00299,1,-0.060000000000000005,-0.048,0.005000000000000001,0.00471,3.958762886597938e-08,0.00013416814159292035,0
CASE_00300,1,-0.05,-0.04,0.010000000000000002,0.00472,4.3814432989690716e-08,0.00013601769911504425,0
CASE_00301,1,-0.04000000000000001,-0.032,0.015,0.00473,4.804123711340207e-08,0.00013786725663716815,0
CASE_00302,1,-0.03,-0.024,0.020000000000000004,0.00474,5.2268041237113406e-08,0.00013971681415929206,0
CASE_00303,1,-0.020000000000000004,-0.016,0.025,0.00475,5.6494845360824744e-08,0.00014156637168141596,0
CASE_00304,1,-0.010000000000000009,-0.007999999999999993,0.03,0.00476,6.072164948453608e-08,0.0001434159292035398,0
CASE_00305,1,0.0,0.0,0.034999999999999996,0.00477,6.494845360824742e-08,0.0001452654867256637,0
CASE_00306,1,0.009999999999999995,0.007999999999999993,0.04000000000000001,0.00478,6.917525773195876e-08,0.0001471150442477876,0
CASE_00307,1,0.01999999999999999,0.016,0.045000000000000005,0.00479,7.34020618556701e-08,0.0001489646017699115,0
CASE_00308,1,0.03,0.024000000000000007,0.05,0.0048,7.762886597938143e-08,0.0001508141592920354,0
CASE_00309,1,0.04000000000000001,0.032,0.0,0.00481,8.185567010309277e-08,0.0001526637168141593,0
CASE_00310,1,0.04999999999999999,0.039999999999999994,0.005000000000000001,0.00482,8.608247422680412e-08,0.00015451327433628319,0
CASE_00311,1,0.06,0.048,0.010000000000000002,0.00483,9.030927835051546e-08,0.0001563628318584071,0
CASE_00312,1,0.07,0.05600000000000001,0.015,0.00484,9.45360824742268e-08,0.00015821238938053096,0
CASE_00313,1,0.07999999999999999,0.06400000000000002,0.020000000000000004,0.00485,9.876288659793814e-08,0.00016006194690265486,0
CASE_00314,1,0.09,0.072,0.025,0.00486,1.0298969072164948e-07,0.00016191150442477876,0
CASE_00315,1,0.1,0.08,0.03,0.00487,1.0721649484536082e-07,0.00016376106194690266,0
CASE_00316,1,-0.1,-0.08,0.034999999999999996,0.00488,1.1144329896907217e-07,0.00016561061946902657,0
CASE_00317,1,-0.09000000000000001,-0.07200000000000001,0.04000000000000001,0.00489,1.1567010309278349e-07,0.00016746017699115044,0
CASE_00318,1,-0.08,-0.064,0.045000000000000005,0.0049,1.1989690721649483e-07,0.00016930973451327434,0
CASE_00319,1,-0.07,-0.056,0.05,0.00491,1.241237113402062e-07,0.00017115929203539824,0
CASE_00320,1,-0.060000000000000005,-0.048,0.0,0.00492,1.283505154639175e-07,0.00017300884955752212,0
CASE_00321,1,-0.05,-0.04,0.005000000000000001,0.00493,1.3257731958762887e-07,0.00017485840707964602,0
CASE_00322,1,-0.04000000000000001,-0.032,0.010000000000000002,0.00494,1.368041237113402e-07,0.00017670796460176992,0
CASE_00323,1,-0.03,-0.024,0.015,0.00495,1.4103092783505155e-07,0.00017855752212389382,0
CASE_00324,1,-0.020000000000000004,-0.016,0.020000000000000004,0.00496,1.4525773195876289e-07,0.0001804070796460177,0
CASE_00325,1,-0.010000000000000009,-0.007999999999999993,0.025,0.0049700000000000005,1.4948453608247425e-07,0.0001822566371681416,0
CASE_00326,1,0.0,0.0,0.03,0.00498,1.5371134020618556e-07,0.0001841061946902655,0
CASE_00327,1,0.009999999999999995,0.007999999999999993,0.034999999999999996,0.0049900000000000005,1.579381443298969e-07,0.0001859557522123894,0
CASE_00328,1,0.01999999999999999,0.016,0.04000000000000001,0.005,1.6216494845360827e-07,0.00018780530973451327,0
CASE_00329,1,0.03,0.024000000000000007,0.045000000000000005,0.0050100000000000006,1.6639175257731958e-07,0.00018965486725663718,0
CASE_00330,1,0.04000000000000001,0.032,0.05,0.00502,1.7061855670103094e-07,0.00019150442477876108,0
CASE_00331,1,0.04999999999999999,0.039999999999999994,0.0,0.005030000000000001,1.7484536082474228e-07,0.00019335398230088495,0
CASE_00332,1,0.06,0.048,0.005000000000000001,0.00504,1.7907216494845362e-07,0.00019520353982300885,0
CASE_00333,1,0.07,0.05600000000000001,0.010000000000000002,0.00505,1.8329896907216496e-07,0.00019705309734513275,0
CASE_00334,1,0.07999999999999999,0.06400000000000002,0.015,0.00506,1.875257731958763e-07,0.00019890265486725665,0
CASE_00335,1,0.09,0.072,0.020000000000000004,0.00507,1.9175257731958763e-07,0.00020075221238938056,0
CASE_00336,1,0.1,0.08,0.025,0.00508,1.9597938144329897e-07,0.00020260176991150443,0
CASE_00337,1,-0.1,-0.08,0.03,0.00509,2.0020618556701034e-07,0.00020445132743362833,0
CASE_00338,1,-0.09000000000000001,-0.07200000000000001,0.034999999999999996,0.0051,2.0443298969072165e-07,0.0002063008849557522,0
CASE_00339,1,-0.08,-0.064,0.04000000000000001,0.00511,2.0865979381443299e-07,0.0002081504424778761,0
CASE_00340,1,-0.07,-0.056,0.045000000000000005,0.00512,2.1288659793814435e-07,1e-06,0
CASE_00341,1,-0.060000000000000005,-0.048,0.05,0.00513,2.1711340206185566e-07,2.849557522123894e-06,0
CASE_00342,1,-0.05,-0.04,0.0,0.0051400000000000005,2.21340206185567e-07,4.699115044247788e-06,0
CASE_00343,1,-0.04000000000000001,-0.032,0.005000000000000001,0.00515,2.2556701030927836e-07,6.548672566371682e-06,0
CASE_00344,1,-0.03,-0.024,0.010000000000000002,0.0051600000000000005,2.2979381443298968e-07,8.398230088495575e-06,0
CASE_00345,1,-0.020000000000000004,-0.016,0.015,0.00517,2.3402061855670101e-07,1.024778761061947e-05,0
CASE_00346,1,-0.010000000000000009,-0.007999999999999993,0.020000000000000004,0.00518,2.3824742268041238e-07,1.2097345132743365e-05,0
CASE_00347,1,0.0,0.0,0.025,0.00519,2.424742268041237e-07,1.3946902654867257e-05,0
CASE_00348,1,0.009999999999999995,0.007999999999999993,0.03,0.0052,2.46701030927835e-07,1.579646017699115e-05,0
CASE_00349,1,0.01999999999999999,0.016,0.034999999999999996,0.00521,2.509278350515464e-07,1.7646017699115045e-05,0
CASE_00350,1,0.03,0.024000000000000007,0.04000000000000001,0.00522,2.5515463917525773e-07,1.949557522123894e-05,0
CASE_00351,1,0.04000000000000001,0.032,0.045000000000000005,0.005229999999999999,2.5938144329896904e-07,2.1345132743362834e-05,0
CASE_00352,1,0.04999999999999999,0.039999999999999994,0.05,0.00524,2.636082474226804e-07,2.319469026548673e-05,0
CASE_00353,1,0.06,0.048,0.0,0.0052499999999999995,2.678350515463918e-07,2.504424778761062e-05,0
CASE_00354,1,0.07,0.05600000000000001,0.005000000000000001,0.00526,2.720618556701031e-07,2.6893805309734514e-05,0
CASE_00355,1,0.07999999999999999,0.06400000000000002,0.010000000000000002,0.0052699999999999995,2.7628865979381445e-07,2.8743362831858412e-05,0
CASE_00356,1,0.09,0.072,0.015,0.00528,2.8051546391752576e-07,3.0592920353982303e-05,0
CASE_00357,1,0.1,0.08,0.020000000000000004,0.0052899999999999996,2.8474226804123707e-07,3.24424778761062e-05,0
CASE_00358,1,-0.1,-0.08,0.025,0.0053,2.889690721649485e-07,3.4292035398230086e-05,0
CASE_00359,1,-0.09000000000000001,-0.07200000000000001,0.03,0.00531,2.931958762886598e-07,3.614159292035399e-05,0
CASE_00360,1,-0.08,-0.064,0.034999999999999996,0.00532,2.974226804123711e-07,3.7991150442477875e-05,0
CASE_00361,1,-0.07,-0.056,0.04000000000000001,0.00533,3.016494845360825e-07,3.984070796460177e-05,0
CASE_00362,1,-0.060000000000000005,-0.048,0.045000000000000005,0.00534,3.058762886597938e-07,4.1690265486725664e-05,0
CASE_00363,1,-0.05,-0.04,0.05,0.00535,3.1010309278350516e-07,4.353982300884956e-05,0
CASE_00364,1,-0.04000000000000001,-0.032,0.0,0.00536,3.143298969072165e-07,4.538938053097345e-05,0
CASE_00365,1,-0.03,-0.024,0.005000000000000001,0.00537,3.1855670103092783e-07,4.723893805309735e-05,0
CASE_00366,1,-0.020000000000000004,-0.016,0.010000000000000002,0.00538,3.2278350515463914e-07,4.9088495575221236e-05,0
CASE_00367,1,-0.010000000000000009,-0.007999999999999993,0.015,0.00539,3.270103092783505e-07,5.093805309734514e-05,0
CASE_00368,1,0.0,0.0,0.020000000000000004,0.0054,3.3123711340206187e-07,5.2787610619469025e-05,0
CASE_00369,1,0.009999999999999995,0.007999999999999993,0.025,0.00541,3.354639175257732e-07,5.463716814159292e-05,0
CASE_00370,1,0.01999999999999999,0.016,0.03,0.00542,3.3969072164948455e-07,5.648672566371682e-05,0
CASE_00371,1,0.03,0.024000000000000007,0.034999999999999996,0.00543,3.4391752577319586e-07,5.83362831858407e-05,0
CASE_00372,1,0.04000000000000001,0.032,0.04000000000000001,0.00544,3.481443298969072e-07,6.01858407079646e-05,0
CASE_00373,1,0.04999999999999999,0.039999999999999994,0.045000000000000005,0.00545,3.523711340206186e-07,6.20353982300885e-05,0
CASE_00374,1,0.06,0.048,0.05,0.0054600000000000004,3.565979381443299e-07,6.38849557522124e-05,0
CASE_00375,1,0.07,0.05600000000000001,0.0,0.00547,3.608247422680412e-07,6.573451327433629e-05,0
CASE_00376,1,0.07999999999999999,0.06400000000000002,0.005000000000000001,0.00548,3.650515463917526e-07,6.758407079646017e-05,0
CASE_00377,1,0.09,0.072,0.010000000000000002,0.00549,3.6927835051546394e-07,6.943362831858408e-05,0
CASE_00378,1,0.1,0.08,0.015,0.0055,3.7350515463917526e-07,7.128318584070798e-05,0
CASE_00379,1,-0.1,-0.08,0.020000000000000004,0.00551,3.777319587628866e-07,7.313274336283185e-05,0
CASE_00380,1,-0.09000000000000001,-0.07200000000000001,0.025,0.00552,3.8195876288659793e-07,7.498230088495575e-05,0
CASE_00381,1,-0.08,-0.064,0.03,0.00553,3.8618556701030924e-07,7.683185840707965e-05,0
CASE_00382,1,-0.07,-0.056,0.034999999999999996,0.00554,3.9041237113402066e-07,7.868141592920354e-05,0
CASE_00383,1,-0.060000000000000005,-0.048,0.04000000000000001,0.00555,3.9463917525773197e-07,8.053097345132743e-05,0
CASE_00384,1,-0.05,-0.04,0.045000000000000005,0.00556,3.988659793814433e-07,8.238053097345133e-05,0
CASE_00385,1,-0.04000000000000001,-0.032,0.05,0.00557,4.0309278350515465e-07,8.423008849557522e-05,0
CASE_00386,1,-0.03,-0.024,0.0,0.00558,4.0731958762886596e-07,8.607964601769912e-05,0
CASE_00387,1,-0.020000000000000004,-0.016,0.005000000000000001,0.00559,4.115463917525773e-07,8.792920353982301e-05,0
CASE_00388,1,-0.010000000000000009,-0.007999999999999993,0.010000000000000002,0.0056,4.157731958762887e-07,8.977876106194691e-05,0
CASE_00389,1,0.0,0.0,0.015,0.00561,1e-08,9.16283185840708e-05,0
CASE_00390,1,0.009999999999999995,0.007999999999999993,0.020000000000000004,0.00562,1.422680412371134e-08,9.34778761061947e-05,0
CASE_00391,1,0.01999999999999999,0.016,0.025,0.0056300000000000005,1.845360824742268e-08,9.532743362831859e-05,0
CASE_00392,1,0.03,0.024000000000000007,0.03,0.00564,2.268041237113402e-08,9.717699115044247e-05,0
CASE_00393,1,0.04000000000000001,0.032,0.034999999999999996,0.00565,2.690721649484536e-08,9.902654867256638e-05,0
CASE_00394,1,0.04999999999999999,0.039999999999999994,0.04000000000000001,0.00566,3.11340206185567e-08,0.00010087610619469028,0
CASE_00395,1,0.06,0.048,0.045000000000000005,0.00567,3.536082474226804e-08,0.00010272566371681416,0
CASE_00396,1,0.07,0.05600000000000001,0.05,0.00568,3.958762886597938e-08,0.00010457522123893805,0
CASE_00397,1,0.07999999999999999,0.06400000000000002,0.0,0.00569,4.3814432989690716e-08,0.00010642477876106195,0
CASE_00398,1,0.09,0.072,0.005000000000000001,0.0057,4.804123711340207e-08,0.00010827433628318584,0
CASE_00399,1,0.1,0.08,0.010000000000000002,0.00571,5.2268041237113406e-08,0.00011012389380530974,0
CASE_00400,1,-0.1,-0.08,0.015,0.00572,5.6494845360824744e-08,0.00011197345132743364,0
CASE_00401,1,-0.09000000000000001,-0.07200000000000001,0.020000000000000004,0.00573,6.072164948453608e-08,0.00011382300884955752,0
CASE_00402,1,-0.08,-0.064,0.025,0.00574,6.494845360824742e-08,0.0001156725663716814,0
CASE_00403,1,-0.07,-0.056,0.03,0.00575,6.917525773195876e-08,0.00011752212389380531,0
CASE_00404,1,-0.060000000000000005,-0.048,0.034999999999999996,0.00576,7.34020618556701e-08,0.00011937168141592921,0
CASE_00405,1,-0.05,-0.04,0.04000000000000001,0.00577,7.762886597938143e-08,0.0001212212389380531,0
CASE_00406,1,-0.04000000000000001,-0.032,0.045000000000000005,0.00578,8.185567010309277e-08,0.000123070796460177,0
CASE_00407,1,-0.03,-0.024,0.05,0.00579,8.608247422680412e-08,0.0001249203539823009,0
CASE_00408,1,-0.020000000000000004,-0.016,0.0,0.0058,9.030927835051546e-08,0.0001267699115044248,0
CASE_00409,1,-0.010000000000000009,-0.007999999999999993,0.005000000000000001,0.005809999999999999,9.45360824742268e-08,0.00012861946902654867,0
CASE_00410,1,0.0,0.0,0.010000000000000002,0.00582,9.876288659793814e-08,0.00013046902654867258,0
CASE_00411,1,0.009999999999999995,0.007999999999999993,0.015,0.005829999999999999,1.0298969072164948e-07,0.00013231858407079645,0
CASE_00412,1,0.01999999999999999,0.016,0.020000000000000004,0.00584,1.0721649484536082e-07,0.00013416814159292035,0
CASE_00413,1,0.03,0.024000000000000007,0.025,0.005849999999999999,1.1144329896907217e-07,0.00013601769911504425,0
CASE_00414,1,0.04000000000000001,0.032,0.03,0.00586,1.1567010309278349e-07,0.00013786725663716815,0
CASE_00415,1,0.04999999999999999,0.039999999999999994,0.034999999999999996,0.005869999999999999,1.1989690721649483e-07,0.00013971681415929206,0
