sequence,timestamp_seconds,context,a1,a2,phase_radians,outcome_plus
507,0.001014,reference,0.0,0.0,0.7853981633974483,1
508,0.001016,reference,0.0,0.0,0.7853981633974483,0
509,0.001018,reference,0.0,0.0,0.7853981633974483,1
510,0.00102,reference,0.0,0.0,0.7853981633974483,0
511,0.0010220000000000001,reference,0.0,0.0,0.7853981633974483,1
512,0.001024,reference,0.0,0.0,0.7853981633974483,0
513,0.001026,reference,0.0,0.0,0.7853981633974483,1
514,0.001028,reference,0.0,0.0,0.7853981633974483,1
515,0.00103,reference,0.0,0.0,0.7853981633974483,1
516,0.001032,reference,0.0,0.0,0.7853981633974483,1
517,0.001034,reference,0.0,0.0,0.7853981633974483,1
518,0.001036,reference,0.0,0.0,0.7853981633974483,1
519,0.001038,reference,0.0,0.0,0.7853981633974483,1
520,0.0010400000000000001,reference,0.0,0.0,0.7853981633974483,1
521,0.001042,reference,0.0,0.0,0.7853981633974483,1
522,0.001044,reference,0.0,0.0,0.7853981633974483,0
523,0.001046,reference,0.0,0.0,0.7853981633974483,1
524,0.001048,reference,0.0,0.0,0.7853981633974483,1
525,0.0010500000000000002,reference,0.0,0.0,0.7853981633974483,0
526,0.001052,reference,0.0,0.0,0.7853981633974483,1
527,0.001054,reference,0.0,0.0,0.7853981633974483,1
528,0.001056,reference,0.0,0.0,0.7853981633974483,1
529,0.0010580000000000001,reference,0.0,0.0,0.7853981633974483,1
530,0.00106,reference,0.0,0.0,0.7853981633974483,0
531,0.001062,reference,0.0,0.0,0.7853981633974483,1
532,0.001064,reference,0.0,0.0,0.7853981633974483,1
533,0.001066,reference,0.0,0.0,0.7853981633974483,0
534,0.0010680000000000002,reference,0.0,0.0,0.7853981633974483,1
535,0.00107,reference,0.0,0.0,0.7853981633974483,1
536,0.001072,reference,0.0,0.0,0.7853981633974483,1
537,0.001074,reference,0.0,0.0,0.7853981633974483,1
538,0.0010760000000000001,reference,0.0,0.0,0.7853981633974483,1
539,0.001078,reference,0.0,0.0,0.7853981633974483,0
540,0.00108,reference,0.0,0.0,0.7853981633974483,1
541,0.001082,reference,0.0,0.0,0.7853981633974483,1
542,0.0010840000000000001,reference,0.0,0.0,0.7853981633974483,1
543,0.0010860000000000002,reference,0.0,0.0,0.7853981633974483,1
544,0.001088,reference,0.0,0.0,0.7853981633974483,1
545,0.00109,reference,0.0,0.0,0.7853981633974483,1
546,0.001092,reference,0.0,0.0,0.7853981633974483,1
547,0.0010940000000000001,reference,0.0,0.0,0.7853981633974483,1
548,0.0010960000000000002,reference,0.0,0.0,0.7853981633974483,1
549,0.001098,reference,0.0,0.0,0.7853981633974483,1
550,0.0011,reference,0.0,0.0,0.7853981633974483,1
551,0.0011020000000000001,reference,0.0,0.0,0.7853981633974483,1
552,0.0011040000000000002,reference,0.0,0.0,0.7853981633974483,1
553,0.001106,reference,0.0,0.0,0.7853981633974483,0
554,0.001108,reference,0.0,0.0,0.7853981633974483,1
555,0.00111,reference,0.0,0.0,0.7853981633974483,1
556,0.0011120000000000001,reference,0.0,0.0,0.7853981633974483,1
557,0.0011140000000000002,reference,0.0,0.0,0.7853981633974483,1
558,0.001116,reference,0.0,0.0,0.7853981633974483,1
559,0.001118,reference,0.0,0.0,0.7853981633974483,1
560,0.0011200000000000001,reference,0.0,0.0,0.7853981633974483,1
561,0.0011220000000000002,reference,0.0,0.0,0.7853981633974483,1
562,0.0011240000000000002,reference,0.0,0.0,0.7853981633974483,1
563,0.001126,reference,0.0,0.0,0.7853981633974483,0
564,0.001128,reference,0.0,0.0,0.7853981633974483,0
565,0.0011300000000000001,reference,0.0,0.0,0.7853981633974483,1
566,0.0011320000000000002,reference,0.0,0.0,0.7853981633974483,0
567,0.001134,reference,0.0,0.0,0.7853981633974483,0
568,0.001136,reference,0.0,0.0,0.7853981633974483,1
569,0.0011380000000000001,reference,0.0,0.0,0.7853981633974483,1
570,0.0011400000000000002,reference,0.0,0.0,0.7853981633974483,1
571,0.0011420000000000002,reference,0.0,0.0,0.7853981633974483,1
572,0.001144,reference,0.0,0.0,0.7853981633974483,1
573,0.001146,reference,0.0,0.0,0.7853981633974483,1
574,0.0011480000000000001,reference,0.0,0.0,0.7853981633974483,0
575,0.0011500000000000002,reference,0.0,0.0,0.7853981633974483,0
576,0.001152,reference,0.0,0.0,0.7853981633974483,0
577,0.0011539999999999999,reference,0.0,0.0,0.7853981633974483,0
578,0.001156,reference,0.0,0.0,0.7853981633974483,1
579,0.001158,reference,0.0,0.0,0.7853981633974483,1
580,0.00116,reference,0.0,0.0,0.7853981633974483,1
581,0.0011619999999999998,reference,0.0,0.0,0.7853981633974483,1
582,0.0011639999999999999,reference,0.0,0.0,0.7853981633974483,1
583,0.001166,reference,0.0,0.0,0.7853981633974483,1
584,0.001168,reference,0.0,0.0,0.7853981633974483,0
585,0.00117,reference,0.0,0.0,0.7853981633974483,1
586,0.0011719999999999999,reference,0.0,0.0,0.7853981633974483,1
587,0.001174,reference,0.0,0.0,0.7853981633974483,1
588,0.001176,reference,0.0,0.0,0.7853981633974483,0
589,0.001178,reference,0.0,0.0,0.7853981633974483,1
590,0.0011799999999999998,reference,0.0,0.0,0.7853981633974483,1
591,0.0011819999999999999,reference,0.0,0.0,0.7853981633974483,1
592,0.001184,reference,0.0,0.0,0.7853981633974483,0
593,0.001186,reference,0.0,0.0,0.7853981633974483,1
594,0.001188,reference,0.0,0.0,0.7853981633974483,1
595,0.0011899999999999999,reference,0.0,0.0,0.7853981633974483,0
596,0.001192,reference,0.0,0.0,0.7853981633974483,0
597,0.001194,reference,0.0,0.0,0.7853981633974483,1
598,0.001196,reference,0.0,0.0,0.7853981633974483,1
599,0.0011979999999999998,reference,0.0,0.0,0.7853981633974483,1
600,0.0012,reference,0.0,0.0,1.5707963267948966,1
601,0.001202,reference,0.0,0.0,1.5707963267948966,1
602,0.001204,reference,0.0,0.0,1.5707963267948966,0
603,0.001206,reference,0.0,0.0,1.5707963267948966,1
604,0.0012079999999999999,reference,0.0,0.0,1.5707963267948966,1
605,0.00121,reference,0.0,0.0,1.5707963267948966,1
606,0.001212,reference,0.0,0.0,1.5707963267948966,0
607,0.001214,reference,0.0,0.0,1.5707963267948966,1
608,0.001216,reference,0.0,0.0,1.5707963267948966,0
609,0.001218,reference,0.0,0.0,1.5707963267948966,0
610,0.00122,reference,0.0,0.0,1.5707963267948966,1
611,0.001222,reference,0.0,0.0,1.5707963267948966,1
612,0.001224,reference,0.0,0.0,1.5707963267948966,0
613,0.0012259999999999999,reference,0.0,0.0,1.5707963267948966,1
614,0.001228,reference,0.0,0.0,1.5707963267948966,0
615,0.00123,reference,0.0,0.0,1.5707963267948966,0
616,0.001232,reference,0.0,0.0,1.5707963267948966,1
617,0.001234,reference,0.0,0.0,1.5707963267948966,0
618,0.001236,reference,0.0,0.0,1.5707963267948966,1
619,0.001238,reference,0.0,0.0,1.5707963267948966,1
620,0.00124,reference,0.0,0.0,1.5707963267948966,1
621,0.001242,reference,0.0,0.0,1.5707963267948966,0
622,0.001244,reference,0.0,0.0,1.5707963267948966,0
623,0.001246,reference,0.0,0.0,1.5707963267948966,1
624,0.001248,reference,0.0,0.0,1.5707963267948966,0
625,0.00125,reference,0.0,0.0,1.5707963267948966,1
626,0.001252,reference,0.0,0.0,1.5707963267948966,1
627,0.001254,reference,0.0,0.0,1.5707963267948966,0
628,0.001256,reference,0.0,0.0,1.5707963267948966,1
629,0.001258,reference,0.0,0.0,1.5707963267948966,1
630,0.00126,reference,0.0,0.0,1.5707963267948966,0
631,0.001262,reference,0.0,0.0,1.5707963267948966,1
632,0.001264,reference,0.0,0.0,1.5707963267948966,0
633,0.001266,reference,0.0,0.0,1.5707963267948966,1
634,0.001268,reference,0.0,0.0,1.5707963267948966,1
635,0.00127,reference,0.0,0.0,1.5707963267948966,1
636,0.0012720000000000001,reference,0.0,0.0,1.5707963267948966,0
637,0.001274,reference,0.0,0.0,1.5707963267948966,1
638,0.001276,reference,0.0,0.0,1.5707963267948966,0
639,0.001278,reference,0.0,0.0,1.5707963267948966,1
640,0.00128,reference,0.0,0.0,1.5707963267948966,1
641,0.001282,reference,0.0,0.0,1.5707963267948966,1
642,0.001284,reference,0.0,0.0,1.5707963267948966,0
643,0.001286,reference,0.0,0.0,1.5707963267948966,1
644,0.001288,reference,0.0,0.0,1.5707963267948966,0
645,0.0012900000000000001,reference,0.0,0.0,1.5707963267948966,0
646,0.001292,reference,0.0,0.0,1.5707963267948966,1
647,0.001294,reference,0.0,0.0,1.5707963267948966,1
648,0.001296,reference,0.0,0.0,1.5707963267948966,1
649,0.0012980000000000001,reference,0.0,0.0,1.5707963267948966,0
650,0.0013,reference,0.0,0.0,1.5707963267948966,0
651,0.001302,reference,0.0,0.0,1.5707963267948966,0
652,0.001304,reference,0.0,0.0,1.5707963267948966,0
653,0.001306,reference,0.0,0.0,1.5707963267948966,1
654,0.0013080000000000001,reference,0.0,0.0,1.5707963267948966,1
655,0.00131,reference,0.0,0.0,1.5707963267948966,0
656,0.001312,reference,0.0,0.0,1.5707963267948966,1
657,0.001314,reference,0.0,0.0,1.5707963267948966,1
658,0.0013160000000000001,reference,0.0,0.0,1.5707963267948966,0
659,0.0013180000000000002,reference,0.0,0.0,1.5707963267948966,1
660,0.00132,reference,0.0,0.0,1.5707963267948966,0
661,0.001322,reference,0.0,0.0,1.5707963267948966,1
662,0.001324,reference,0.0,0.0,1.5707963267948966,1
663,0.0013260000000000001,reference,0.0,0.0,1.5707963267948966,0
664,0.001328,reference,0.0,0.0,1.5707963267948966,1
665,0.00133,reference,0.0,0.0,1.5707963267948966,1
666,0.001332,reference,0.0,0.0,1.5707963267948966,0
667,0.0013340000000000001,reference,0.0,0.0,1.5707963267948966,1
668,0.0013360000000000002,reference,0.0,0.0,1.5707963267948966,1
669,0.001338,reference,0.0,0.0,1.5707963267948966,0
670,0.00134,reference,0.0,0.0,1.5707963267948966,1
671,0.001342,reference,0.0,0.0,1.5707963267948966,0
672,0.0013440000000000001,reference,0.0,0.0,1.5707963267948966,0
673,0.0013460000000000002,reference,0.0,0.0,1.5707963267948966,0
674,0.001348,reference,0.0,0.0,1.5707963267948966,0
675,0.00135,reference,0.0,0.0,1.5707963267948966,1
676,0.0013520000000000001,reference,0.0,0.0,1.5707963267948966,1
677,0.0013540000000000002,reference,0.0,0.0,1.5707963267948966,1
678,0.001356,reference,0.0,0.0,1.5707963267948966,0
679,0.001358,reference,0.0,0.0,1.5707963267948966,0
680,0.00136,reference,0.0,0.0,1.5707963267948966,1
681,0.0013620000000000001,reference,0.0,0.0,1.5707963267948966,1
682,0.0013640000000000002,reference,0.0,0.0,1.5707963267948966,1
683,0.001366,reference,0.0,0.0,1.5707963267948966,1
684,0.001368,reference,0.0,0.0,1.5707963267948966,0
685,0.0013700000000000001,reference,0.0,0.0,1.5707963267948966,0
686,0.0013720000000000002,reference,0.0,0.0,1.5707963267948966,1
687,0.001374,reference,0.0,0.0,1.5707963267948966,0
688,0.001376,reference,0.0,0.0,1.5707963267948966,0
689,0.001378,reference,0.0,0.0,1.5707963267948966,0
690,0.0013800000000000002,reference,0.0,0.0,1.5707963267948966,1
691,0.0013820000000000002,reference,0.0,0.0,1.5707963267948966,0
692,0.001384,reference,0.0,0.0,1.5707963267948966,0
693,0.001386,reference,0.0,0.0,1.5707963267948966,1
694,0.0013880000000000001,reference,0.0,0.0,1.5707963267948966,0
695,0.0013900000000000002,reference,0.0,0.0,1.5707963267948966,0
696,0.0013920000000000002,reference,0.0,0.0,1.5707963267948966,1
697,0.001394,reference,0.0,0.0,1.5707963267948966,0
698,0.001396,reference,0.0,0.0,1.5707963267948966,1
699,0.0013980000000000002,reference,0.0,0.0,1.5707963267948966,1
700,0.0014000000000000002,reference,0.0,0.0,1.5707963267948966,1
701,0.001402,reference,0.0,0.0,1.5707963267948966,0
702,0.001404,reference,0.0,0.0,1.5707963267948966,1
703,0.0014060000000000001,reference,0.0,0.0,1.5707963267948966,1
704,0.001408,reference,0.0,0.0,1.5707963267948966,0
705,0.00141,reference,0.0,0.0,1.5707963267948966,0
706,0.0014119999999999998,reference,0.0,0.0,1.5707963267948966,1
707,0.001414,reference,0.0,0.0,1.5707963267948966,1
708,0.001416,reference,0.0,0.0,1.5707963267948966,1
709,0.001418,reference,0.0,0.0,1.5707963267948966,1
710,0.0014199999999999998,reference,0.0,0.0,1.5707963267948966,1
711,0.0014219999999999999,reference,0.0,0.0,1.5707963267948966,0
712,0.001424,reference,0.0,0.0,1.5707963267948966,0
713,0.001426,reference,0.0,0.0,1.5707963267948966,1
714,0.001428,reference,0.0,0.0,1.5707963267948966,1
715,0.0014299999999999998,reference,0.0,0.0,1.5707963267948966,1
716,0.001432,reference,0.0,0.0,1.5707963267948966,0
717,0.001434,reference,0.0,0.0,1.5707963267948966,1
718,0.001436,reference,0.0,0.0,1.5707963267948966,1
719,0.001438,reference,0.0,0.0,1.5707963267948966,1
720,0.0014399999999999999,reference,0.0,0.0,1.5707963267948966,1
721,0.001442,reference,0.0,0.0,1.5707963267948966,0
722,0.001444,reference,0.0,0.0,1.5707963267948966,0
723,0.001446,reference,0.0,0.0,1.5707963267948966,0
724,0.0014479999999999999,reference,0.0,0.0,1.5707963267948966,0
725,0.00145,reference,0.0,0.0,1.5707963267948966,0
726,0.001452,reference,0.0,0.0,1.5707963267948966,0
727,0.001454,reference,0.0,0.0,1.5707963267948966,0
728,0.001456,reference,0.0,0.0,1.5707963267948966,1
729,0.0014579999999999999,reference,0.0,0.0,1.5707963267948966,0
730,0.00146,reference,0.0,0.0,1.5707963267948966,1
731,0.001462,reference,0.0,0.0,1.5707963267948966,0
732,0.001464,reference,0.0,0.0,1.5707963267948966,1
733,0.001466,reference,0.0,0.0,1.5707963267948966,1
734,0.001468,reference,0.0,0.0,1.5707963267948966,1
735,0.00147,reference,0.0,0.0,1.5707963267948966,1
736,0.001472,reference,0.0,0.0,1.5707963267948966,0
737,0.001474,reference,0.0,0.0,1.5707963267948966,1
738,0.0014759999999999999,reference,0.0,0.0,1.5707963267948966,1
739,0.001478,reference,0.0,0.0,1.5707963267948966,0
740,0.00148,reference,0.0,0.0,1.5707963267948966,1
741,0.001482,reference,0.0,0.0,1.5707963267948966,1
742,0.001484,reference,0.0,0.0,1.5707963267948966,1
743,0.001486,reference,0.0,0.0,1.5707963267948966,1
744,0.001488,reference,0.0,0.0,1.5707963267948966,0
745,0.00149,reference,0.0,0.0,1.5707963267948966,0
746,0.001492,reference,0.0,0.0,1.5707963267948966,1
747,0.001494,reference,0.0,0.0,1.5707963267948966,1
748,0.001496,reference,0.0,0.0,1.5707963267948966,1
749,0.001498,reference,0.0,0.0,1.5707963267948966,1
750,0.0015,reference,0.0,0.0,1.5707963267948966,1
751,0.001502,reference,0.0,0.0,1.5707963267948966,0
752,0.001504,reference,0.0,0.0,1.5707963267948966,0
753,0.001506,reference,0.0,0.0,1.5707963267948966,1
754,0.001508,reference,0.0,0.0,1.5707963267948966,0
755,0.00151,reference,0.0,0.0,1.5707963267948966,1
756,0.001512,reference,0.0,0.0,1.5707963267948966,1
757,0.001514,reference,0.0,0.0,1.5707963267948966,1
758,0.001516,reference,0.0,0.0,1.5707963267948966,1
759,0.001518,reference,0.0,0.0,1.5707963267948966,0
760,0.00152,reference,0.0,0.0,1.5707963267948966,1
761,0.001522,reference,0.0,0.0,1.5707963267948966,1
762,0.001524,reference,0.0,0.0,1.5707963267948966,0
763,0.001526,reference,0.0,0.0,1.5707963267948966,1
764,0.001528,reference,0.0,0.0,1.5707963267948966,1
765,0.0015300000000000001,reference,0.0,0.0,1.5707963267948966,1
766,0.001532,reference,0.0,0.0,1.5707963267948966,1
767,0.001534,reference,0.0,0.0,1.5707963267948966,0
768,0.001536,reference,0.0,0.0,1.5707963267948966,1
769,0.001538,reference,0.0,0.0,1.5707963267948966,1
770,0.0015400000000000001,reference,0.0,0.0,1.5707963267948966,1
771,0.001542,reference,0.0,0.0,1.5707963267948966,0
772,0.001544,reference,0.0,0.0,1.5707963267948966,0
773,0.001546,reference,0.0,0.0,1.5707963267948966,0
774,0.0015480000000000001,reference,0.0,0.0,1.5707963267948966,0
775,0.00155,reference,0.0,0.0,1.5707963267948966,1
776,0.001552,reference,0.0,0.0,1.5707963267948966,1
777,0.001554,reference,0.0,0.0,1.5707963267948966,0
778,0.001556,reference,0.0,0.0,1.5707963267948966,1
779,0.0015580000000000001,reference,0.0,0.0,1.5707963267948966,0
780,0.00156,reference,0.0,0.0,1.5707963267948966,1
781,0.001562,reference,0.0,0.0,1.5707963267948966,0
782,0.001564,reference,0.0,0.0,1.5707963267948966,1
783,0.0015660000000000001,reference,0.0,0.0,1.5707963267948966,1
784,0.0015680000000000002,reference,0.0,0.0,1.5707963267948966,1
785,0.00157,reference,0.0,0.0,1.5707963267948966,0
786,0.001572,reference,0.0,0.0,1.5707963267948966,1
787,0.001574,reference,0.0,0.0,1.5707963267948966,1
788,0.0015760000000000001,reference,0.0,0.0,1.5707963267948966,0
789,0.001578,reference,0.0,0.0,1.5707963267948966,1
790,0.00158,reference,0.0,0.0,1.5707963267948966,0
791,0.001582,reference,0.0,0.0,1.5707963267948966,0
792,0.0015840000000000001,reference,0.0,0.0,1.5707963267948966,1
793,0.0015860000000000002,reference,0.0,0.0,1.5707963267948966,0
794,0.001588,reference,0.0,0.0,1.5707963267948966,1
795,0.00159,reference,0.0,0.0,1.5707963267948966,0
796,0.001592,reference,0.0,0.0,1.5707963267948966,0
797,0.0015940000000000001,reference,0.0,0.0,1.5707963267948966,1
798,0.001596,reference,0.0,0.0,1.5707963267948966,1
799,0.001598,reference,0.0,0.0,1.5707963267948966,0
800,0.0016,reference,0.0,0.0,1.5707963267948966,1
801,0.0016020000000000001,reference,0.0,0.0,1.5707963267948966,0
802,0.0016040000000000002,reference,0.0,0.0,1.5707963267948966,1
803,0.001606,reference,0.0,0.0,1.5707963267948966,1
804,0.001608,reference,0.0,0.0,1.5707963267948966,1
805,0.00161,reference,0.0,0.0,1.5707963267948966,0
806,0.0016120000000000002,reference,0.0,0.0,1.5707963267948966,0
807,0.0016140000000000002,reference,0.0,0.0,1.5707963267948966,1
808,0.001616,reference,0.0,0.0,1.5707963267948966,0
809,0.001618,reference,0.0,0.0,1.5707963267948966,1
810,0.0016200000000000001,reference,0.0,0.0,1.5707963267948966,1
811,0.0016220000000000002,reference,0.0,0.0,1.5707963267948966,0
812,0.001624,reference,0.0,0.0,1.5707963267948966,0
813,0.001626,reference,0.0,0.0,1.5707963267948966,1
814,0.001628,reference,0.0,0.0,1.5707963267948966,0
815,0.0016300000000000002,reference,0.0,0.0,1.5707963267948966,0
816,0.0016320000000000002,reference,0.0,0.0,1.5707963267948966,1
817,0.001634,reference,0.0,0.0,1.5707963267948966,1
818,0.001636,reference,0.0,0.0,1.5707963267948966,0
819,0.0016380000000000001,reference,0.0,0.0,1.5707963267948966,1
820,0.0016400000000000002,reference,0.0,0.0,1.5707963267948966,1
821,0.0016420000000000002,reference,0.0,0.0,1.5707963267948966,1
822,0.001644,reference,0.0,0.0,1.5707963267948966,1
823,0.0016460000000000001,reference,0.0,0.0,1.5707963267948966,0
824,0.0016480000000000002,reference,0.0,0.0,1.5707963267948966,1
825,0.0016500000000000002,reference,0.0,0.0,1.5707963267948966,0
826,0.001652,reference,0.0,0.0,1.5707963267948966,1
827,0.001654,reference,0.0,0.0,1.5707963267948966,0
828,0.0016560000000000001,reference,0.0,0.0,1.5707963267948966,1
829,0.0016580000000000002,reference,0.0,0.0,1.5707963267948966,1
830,0.0016600000000000002,reference,0.0,0.0,1.5707963267948966,1
831,0.001662,reference,0.0,0.0,1.5707963267948966,0
832,0.0016640000000000001,reference,0.0,0.0,1.5707963267948966,0
833,0.001666,reference,0.0,0.0,1.5707963267948966,0
834,0.001668,reference,0.0,0.0,1.5707963267948966,0
835,0.0016699999999999998,reference,0.0,0.0,1.5707963267948966,1
836,0.0016719999999999999,reference,0.0,0.0,1.5707963267948966,1
837,0.001674,reference,0.0,0.0,1.5707963267948966,1
838,0.001676,reference,0.0,0.0,1.5707963267948966,1
839,0.001678,reference,0.0,0.0,1.5707963267948966,0
840,0.0016799999999999999,reference,0.0,0.0,1.5707963267948966,0
841,0.001682,reference,0.0,0.0,1.5707963267948966,0
842,0.001684,reference,0.0,0.0,1.5707963267948966,1
843,0.001686,reference,0.0,0.0,1.5707963267948966,0
844,0.001688,reference,0.0,0.0,1.5707963267948966,1
845,0.0016899999999999999,reference,0.0,0.0,1.5707963267948966,1
846,0.001692,reference,0.0,0.0,1.5707963267948966,0
847,0.001694,reference,0.0,0.0,1.5707963267948966,1
848,0.001696,reference,0.0,0.0,1.5707963267948966,0
849,0.0016979999999999999,reference,0.0,0.0,1.5707963267948966,1
850,0.0017,reference,0.0,0.0,1.5707963267948966,1
851,0.001702,reference,0.0,0.0,1.5707963267948966,0
852,0.001704,reference,0.0,0.0,1.5707963267948966,0
853,0.001706,reference,0.0,0.0,1.5707963267948966,1
854,0.0017079999999999999,reference,0.0,0.0,1.5707963267948966,1
855,0.00171,reference,0.0,0.0,1.5707963267948966,0
856,0.001712,reference,0.0,0.0,1.5707963267948966,0
857,0.001714,reference,0.0,0.0,1.5707963267948966,1
858,0.001716,reference,0.0,0.0,1.5707963267948966,0
859,0.001718,reference,0.0,0.0,1.5707963267948966,1
860,0.00172,reference,0.0,0.0,1.5707963267948966,0
861,0.001722,reference,0.0,0.0,1.5707963267948966,0
862,0.001724,reference,0.0,0.0,1.5707963267948966,0
863,0.0017259999999999999,reference,0.0,0.0,1.5707963267948966,0
864,0.001728,reference,0.0,0.0,1.5707963267948966,0
865,0.00173,reference,0.0,0.0,1.5707963267948966,1
866,0.001732,reference,0.0,0.0,1.5707963267948966,1
867,0.001734,reference,0.0,0.0,1.5707963267948966,1
868,0.001736,reference,0.0,0.0,1.5707963267948966,1
869,0.001738,reference,0.0,0.0,1.5707963267948966,0
870,0.00174,reference,0.0,0.0,1.5707963267948966,1
871,0.001742,reference,0.0,0.0,1.5707963267948966,1
872,0.0017439999999999999,reference,0.0,0.0,1.5707963267948966,1
873,0.001746,reference,0.0,0.0,1.5707963267948966,1
874,0.001748,reference,0.0,0.0,1.5707963267948966,0
875,0.00175,reference,0.0,0.0,1.5707963267948966,1
876,0.001752,reference,0.0,0.0,1.5707963267948966,1
877,0.001754,reference,0.0,0.0,1.5707963267948966,0
878,0.001756,reference,0.0,0.0,1.5707963267948966,0
879,0.001758,reference,0.0,0.0,1.5707963267948966,1
